%time,Date,EC_slab1,EC_slab2,WC_slab1,WC_slab2,t_slab1,t_slab2
43904.50347,14/03/2020 12:05,4.9,5,85.5,82.5,25.3,25.3
43904.50694,14/03/2020 12:10,4.9,5,85.8,82.4,25.3,25.4
43904.51042,14/03/2020 12:15,4.9,5,85.8,83.4,25.3,25.4
43904.51389,14/03/2020 12:20,4.8,5,86.4,83,25.3,25.4
43904.51736,14/03/2020 12:25,4.8,5,85.9,82.9,25.4,25.4
43904.52083,14/03/2020 12:30,4.9,5,86.1,82.8,25.4,25.4
43904.52431,14/03/2020 12:35,4.9,5,85.8,82.9,25.4,25.5
43904.52778,14/03/2020 12:40,4.9,5,85.3,82.5,25.4,25.5
43904.53125,14/03/2020 12:45,4.9,5,86.1,82.5,25.4,25.6
43904.53472,14/03/2020 12:50,4.9,5,85.6,82.4,25.4,25.6
43904.53819,14/03/2020 12:55,4.9,5,86,82.4,25.5,25.6
43904.54167,14/03/2020 13:00,4.9,5,85.8,83.3,25.5,25.6
43904.54514,14/03/2020 13:05,4.9,5.1,86.4,83,25.5,25.6
43904.54861,14/03/2020 13:10,4.9,5,86.3,83,25.5,25.6
43904.55208,14/03/2020 13:15,4.8,5,86.2,83,25.5,25.6
43904.55556,14/03/2020 13:20,4.8,5.1,86.1,82.7,25.6,25.8
43904.55903,14/03/2020 13:25,4.9,5.1,85.5,82.8,25.6,25.8
43904.5625,14/03/2020 13:30,4.9,5.1,86.2,82.6,25.6,25.8
43904.56597,14/03/2020 13:35,4.9,5.1,85.9,82.5,25.8,25.8
43904.56944,14/03/2020 13:40,4.8,5.1,86.6,83.1,25.8,25.9
43904.57292,14/03/2020 13:45,4.8,5.1,85.9,82.9,25.9,25.9
43904.57639,14/03/2020 13:50,4.8,5,86.2,82.8,25.9,25.9
43904.57986,14/03/2020 13:55,4.8,5,86.2,82.7,25.9,25.9
43904.58333,14/03/2020 14:00,4.8,5,86,82.5,25.9,25.9
43904.58681,14/03/2020 14:05,4.8,5,86,82.4,25.9,25.9
43904.59028,14/03/2020 14:10,4.8,5,85.7,82.3,25.9,26
43904.59375,14/03/2020 14:15,4.8,5.1,86,82.1,25.9,26
43904.59722,14/03/2020 14:20,4.8,5.1,86.6,83.6,25.9,26.1
43904.60069,14/03/2020 14:25,4.8,5,86.3,83.3,26,26.1
43904.60417,14/03/2020 14:30,4.8,5,86.2,82.9,26,26.1
43904.60764,14/03/2020 14:35,4.8,5.1,86.2,82.7,26,26.1
43904.61111,14/03/2020 14:40,4.8,5.1,85.8,82.6,26,26.1
43904.61458,14/03/2020 14:45,4.8,5.1,86.1,82.4,26,26.1
43904.61806,14/03/2020 14:50,4.8,5.1,85.9,82.4,26.1,26.1
43904.62153,14/03/2020 14:55,4.8,5.1,85.5,82.4,26.1,26.1
43904.625,14/03/2020 15:00,4.8,5.1,85.8,82.1,26.1,26.2
43904.62847,14/03/2020 15:05,4.8,5.1,86.7,83.5,26.1,26.2
43904.63194,14/03/2020 15:10,4.8,5.1,86,83,26.1,26.2
43904.63542,14/03/2020 15:15,4.8,5.1,85.8,82.8,26.1,26.2
43904.63889,14/03/2020 15:20,4.8,5.1,85.8,82.7,26.1,26.2
43904.64236,14/03/2020 15:25,4.8,5.1,85.7,82.6,26.1,26.2
43904.64583,14/03/2020 15:30,4.8,5.1,85.9,82.5,26.1,26.2
43904.64931,14/03/2020 15:35,4.8,5.1,85.8,82.5,26.1,26.3
43904.65278,14/03/2020 15:40,4.8,5.1,85.8,82.3,26.1,26.3
43904.65625,14/03/2020 15:45,4.8,5.1,85.8,82.2,26.1,26.3
43904.65972,14/03/2020 15:50,4.9,5.1,85.3,82.2,26.1,26.3
43904.66319,14/03/2020 15:55,4.9,5.1,85.8,82,26.2,26.4
43904.66667,14/03/2020 16:00,4.9,5.1,85.6,82,26.2,26.4
43904.67014,14/03/2020 16:05,4.9,5.1,85.6,82,26.2,26.4
43904.67361,14/03/2020 16:10,4.9,5.1,85,81.6,26.1,26.4
43904.67708,14/03/2020 16:15,4.9,5.1,85,81.6,26.1,26.4
43904.68056,14/03/2020 16:20,4.9,5.1,85.2,81.4,26.1,26.4
43904.68403,14/03/2020 16:25,4.9,5.1,85.3,81.4,26.1,26.4
43904.6875,14/03/2020 16:30,4.9,5.1,85.1,81.4,26.1,26.3
43904.69097,14/03/2020 16:35,4.9,5.1,84.7,81.4,26.1,26.3
43904.69444,14/03/2020 16:40,4.9,5.1,85.2,81.2,26.1,26.3
43904.69792,14/03/2020 16:45,4.9,5.1,84.7,81.1,26.1,26.3
43904.70139,14/03/2020 16:50,4.9,5.1,84.9,81,26.1,26.3
43904.70486,14/03/2020 16:55,4.9,5.1,84.9,81,26.1,26.3
43904.70833,14/03/2020 17:00,4.9,5.1,84.3,81,26,26.3
43904.71181,14/03/2020 17:05,4.9,5.1,84,80.9,25.9,26.3
43904.71528,14/03/2020 17:10,4.9,5.1,84.2,80.8,25.9,26.2
43904.71875,14/03/2020 17:15,4.9,5.1,84.2,80.8,25.9,26.2
43904.72222,14/03/2020 17:20,4.9,5.1,83.9,80.6,25.9,26.1
43904.72569,14/03/2020 17:25,5,5.1,84.1,80.7,25.9,26.1
43904.72917,14/03/2020 17:30,4.9,5.1,84.2,80.5,25.9,26.1
43904.73264,14/03/2020 17:35,4.9,5.1,83.8,80.3,25.9,26.1
43904.73611,14/03/2020 17:40,4.9,5.1,84.3,80.3,25.9,26.1
43904.73958,14/03/2020 17:45,4.9,5.1,84.1,80.2,25.9,26.1
43904.74306,14/03/2020 17:50,4.9,5.1,83.6,80.1,25.9,26.1
43904.74653,14/03/2020 17:55,4.9,5.1,83.5,79.9,25.9,26.1
43904.75,14/03/2020 18:00,5,5.1,83.4,79.9,25.9,26.1
43904.75347,14/03/2020 18:05,5,5.1,83.9,79.8,25.9,26.1
43904.75694,14/03/2020 18:10,5,5.1,83,79.8,25.9,26.1
43904.76042,14/03/2020 18:15,5,5.1,83,79.8,25.9,26.1
43904.76389,14/03/2020 18:20,5,5.1,83.6,79.5,25.9,26.1
43904.76736,14/03/2020 18:25,5,5.1,82.8,79.5,25.8,25.9
43904.77083,14/03/2020 18:30,5,5.1,82.8,79.5,25.7,25.9
43904.77431,14/03/2020 18:35,5,5.1,82.9,79.5,25.6,25.7
43904.77778,14/03/2020 18:40,5,5.2,82.7,79.3,25.4,25.6
43904.78125,14/03/2020 18:45,5,5.2,82.7,79.1,25.3,25.4
43904.78472,14/03/2020 18:50,5,5.2,82.6,79,25,25.2
43904.78819,14/03/2020 18:55,5,5.2,82.4,79,24.9,25.1
43904.79167,14/03/2020 19:00,5,5.2,82.1,78.9,24.7,24.9
43904.79514,14/03/2020 19:05,5.1,5.2,82.1,78.7,24.4,24.6
43904.79861,14/03/2020 19:10,5.1,5.2,82.1,78.9,24.4,24.5
43904.80208,14/03/2020 19:15,5.1,5.2,81.9,78.8,24.2,24.3
43904.80556,14/03/2020 19:20,5.1,5.2,81.9,78.5,24,24.1
43904.80903,14/03/2020 19:25,5.1,5.2,81.7,78.5,23.9,24.1
43904.8125,14/03/2020 19:30,5.1,5.2,81.6,78.5,23.8,23.9
43904.81597,14/03/2020 19:35,5.1,5.2,81.7,78.3,23.6,23.6
43904.81944,14/03/2020 19:40,5.1,5.2,81.6,78.2,23.4,23.6
43904.82292,14/03/2020 19:45,5.1,5.2,81.6,78.2,23.4,23.6
43904.82639,14/03/2020 19:50,5.1,5.2,81.5,78.3,23.2,23.4
43904.82986,14/03/2020 19:55,5.1,5.2,81.5,78.2,23.2,23.3
43904.83333,14/03/2020 20:00,5.1,5.2,81.3,78,23.1,23.1
43904.83681,14/03/2020 20:05,5.1,5.2,81.2,78,22.9,23.1
43904.84028,14/03/2020 20:10,5.1,5.2,81,77.8,22.8,22.9
43904.84375,14/03/2020 20:15,5.1,5.2,81,77.8,22.7,22.8
43904.84722,14/03/2020 20:20,5.1,5.2,81.1,78,22.6,22.6
43904.85069,14/03/2020 20:25,5.1,5.2,81.1,77.8,22.5,22.6
43904.85417,14/03/2020 20:30,5.1,5.2,80.8,77.4,22.4,22.4
43904.85764,14/03/2020 20:35,5.1,5.2,80.9,77.3,22.3,22.4
43904.86111,14/03/2020 20:40,5.1,5.2,80.8,77.1,22.2,22.2
43904.86458,14/03/2020 20:45,5.1,5.2,80.7,77.2,22.1,22.1
43904.86806,14/03/2020 20:50,5.1,5.2,80.7,77.1,22,22.1
43904.87153,14/03/2020 20:55,5.1,5.2,80.6,77.1,22,21.9
43904.875,14/03/2020 21:00,5.1,5.2,80.6,76.9,21.9,21.9
43904.87847,14/03/2020 21:05,5.1,5.2,80.5,76.7,21.8,21.8
43904.88194,14/03/2020 21:10,5.1,5.2,80.5,76.8,21.7,21.7
43904.88542,14/03/2020 21:15,5.1,5.2,80.3,76.6,21.6,21.6
43904.88889,14/03/2020 21:20,5.1,5.2,80.2,76.6,21.6,21.6
43904.89236,14/03/2020 21:25,5.1,5.2,80.4,76.6,21.4,21.5
43904.89583,14/03/2020 21:30,5.1,5.2,80.2,76.5,21.4,21.4
43904.89931,14/03/2020 21:35,5.1,5.2,80.2,76.4,21.4,21.3
43904.90278,14/03/2020 21:40,5.1,5.2,80.1,76.4,21.3,21.3
43904.90625,14/03/2020 21:45,5.1,5.2,79.8,76.3,21.3,21.1
43904.90972,14/03/2020 21:50,5.1,5.2,79.8,76.3,21.1,21.1
43904.91319,14/03/2020 21:55,5.1,5.2,80,76.1,21.1,21
43904.91667,14/03/2020 22:00,5.1,5.2,80,76.2,21,20.9
43904.92014,14/03/2020 22:05,5.1,5.2,79.8,76,20.9,20.9
43904.92361,14/03/2020 22:10,5.1,5.2,79.8,76,20.9,20.9
43904.92708,14/03/2020 22:15,5.1,5.2,79.7,76,20.8,20.8
43904.93056,14/03/2020 22:20,5.1,5.2,79.6,76,20.8,20.7
43904.93403,14/03/2020 22:25,5.1,5.2,79.7,75.9,20.8,20.7
43904.9375,14/03/2020 22:30,5.1,5.2,79.4,75.7,20.6,20.6
43904.94097,14/03/2020 22:35,5.1,5.2,79.4,75.7,20.6,20.6
43904.94444,14/03/2020 22:40,5.1,5.2,79.6,75.7,20.6,20.6
43904.94792,14/03/2020 22:45,5.1,5.2,79.3,75.7,20.6,20.6
43904.95139,14/03/2020 22:50,5.1,5.2,79.3,75.6,20.6,20.6
43904.95486,14/03/2020 22:55,5.1,5.2,79.3,75.6,20.6,20.5
43904.95833,14/03/2020 23:00,5.1,5.2,79.3,75.5,20.6,20.5
43904.96181,14/03/2020 23:05,5.1,5.1,79.1,75.5,20.5,20.5
43904.96528,14/03/2020 23:10,5.1,5.1,79.2,75.4,20.5,20.5
43904.96875,14/03/2020 23:15,5.1,5.1,79.1,75.3,20.5,20.4
43904.97222,14/03/2020 23:20,5.1,5.1,79,75.3,20.5,20.4
43904.97569,14/03/2020 23:25,5.1,5.2,79.1,75.3,20.5,20.4
43904.97917,14/03/2020 23:30,5.1,5.1,79.1,75.3,20.5,20.4
43904.98264,14/03/2020 23:35,5.1,5.1,79,75.1,20.4,20.4
43904.98611,14/03/2020 23:40,5.1,5.2,79.1,75,20.4,20.4
43904.98958,14/03/2020 23:45,5.1,5.2,79.1,74.9,20.5,20.4
43904.99306,14/03/2020 23:50,5.1,5.2,78.9,74.9,20.5,20.4
43904.99653,14/03/2020 23:55,5.1,5.1,78.8,74.9,20.5,20.4
43905,15/03/2020 00:00,5.1,5.1,78.7,74.9,20.6,20.4
43905.00347,15/03/2020 00:05,5.1,5.1,78.9,74.8,20.6,20.4
43905.00694,15/03/2020 00:10,5.1,5.1,78.6,74.7,20.6,20.6
43905.01042,15/03/2020 00:15,5.1,5.1,78.7,74.8,20.6,20.6
43905.01389,15/03/2020 00:20,5.1,5.1,78.6,74.6,20.7,20.6
43905.01736,15/03/2020 00:25,5.1,5.1,78.6,74.5,20.8,20.6
43905.02083,15/03/2020 00:30,5.1,5.1,78.6,74.3,20.8,20.7
43905.02431,15/03/2020 00:35,5.1,5.1,78.4,74.2,20.9,20.8
43905.02778,15/03/2020 00:40,5.1,5.1,78.4,74,20.9,20.8
43905.03125,15/03/2020 00:45,5.1,5.1,78.4,74,20.9,20.8
43905.03472,15/03/2020 00:50,5.1,5.1,78.4,73.9,20.9,20.9
43905.03819,15/03/2020 00:55,5.1,5.1,78.3,73.8,21,20.9
43905.04167,15/03/2020 01:00,5.1,5.1,78.1,74,21,20.9
43905.04514,15/03/2020 01:05,5.1,5.1,78.3,73.9,21,20.9
43905.04861,15/03/2020 01:10,5.1,5.1,78,73.5,21,21
43905.05208,15/03/2020 01:15,5.1,5.1,78.1,73.6,21.1,21
43905.05556,15/03/2020 01:20,5.1,5.1,77.9,73.5,21.1,21
43905.05903,15/03/2020 01:25,5.1,5.1,77.8,73.3,21.1,21.1
43905.0625,15/03/2020 01:30,5.1,5.1,77.6,73.2,21.1,21.1
43905.06597,15/03/2020 01:35,5.1,5.1,77.8,73.2,21.1,21.1
43905.06944,15/03/2020 01:40,5.1,5.1,77.7,73.2,21.1,21.1
43905.07292,15/03/2020 01:45,5.1,5.2,77.6,73.2,21.2,21.1
43905.07639,15/03/2020 01:50,5.1,5.2,77.5,73.1,21.2,21.1
43905.07986,15/03/2020 01:55,5.1,5.2,77.6,73.1,21.3,21.2
43905.08333,15/03/2020 02:00,5.1,5.2,77.3,72.9,21.3,21.3
43905.08681,15/03/2020 02:05,5.1,5.2,77.3,72.7,21.3,21.3
43905.09028,15/03/2020 02:10,5.1,5.2,77.3,72.7,21.3,21.3
43905.09375,15/03/2020 02:15,5.1,5.1,79.5,74.5,21.4,21.3
43905.09722,15/03/2020 02:20,5.1,5.1,79.7,74.4,21.4,21.4
43905.10069,15/03/2020 02:25,5.1,5.1,79.7,74.7,21.4,21.4
43905.10417,15/03/2020 02:30,5.1,5.1,79.7,74.7,21.4,21.4
43905.10764,15/03/2020 02:35,5.1,5.1,79.5,74.7,21.4,21.4
43905.11111,15/03/2020 02:40,5.1,5.1,79.4,74.6,21.4,21.4
43905.11458,15/03/2020 02:45,5.1,5.1,79.3,74.6,21.5,21.4
43905.11806,15/03/2020 02:50,5.1,5.1,79.3,74.6,21.5,21.4
43905.12153,15/03/2020 02:55,5.1,5.1,79.3,74.5,21.5,21.4
43905.125,15/03/2020 03:00,5.1,5.1,79.3,74.4,21.6,21.5
43905.12847,15/03/2020 03:05,5.1,5.1,79.3,74.5,21.6,21.5
43905.13194,15/03/2020 03:10,5.1,5.1,80.5,76,21.6,21.6
43905.13542,15/03/2020 03:15,5.1,5.1,81.7,77.9,21.6,21.6
43905.13889,15/03/2020 03:20,5.1,5.1,81.8,77.8,21.6,21.6
43905.14236,15/03/2020 03:25,5.1,5.1,81.8,78.1,21.6,21.6
43905.14583,15/03/2020 03:30,5.1,5.1,81.6,77.9,21.6,21.6
43905.14931,15/03/2020 03:35,5.1,5.1,81.6,77.9,21.6,21.6
43905.15278,15/03/2020 03:40,5.1,5.1,81.6,77.7,21.7,21.6
43905.15625,15/03/2020 03:45,5.1,5.1,81.6,77.8,21.7,21.6
43905.15972,15/03/2020 03:50,5.1,5.1,81.7,77.6,21.7,21.6
43905.16319,15/03/2020 03:55,5.1,5.1,81.5,77.7,21.8,21.7
43905.16667,15/03/2020 04:00,5.1,5.1,81.5,77.6,21.8,21.8
43905.17014,15/03/2020 04:05,5.1,5.1,81.4,77.4,21.8,21.8
43905.17361,15/03/2020 04:10,5.1,5.1,82.9,79.7,21.8,21.8
43905.17708,15/03/2020 04:15,5.1,5.1,82.9,81,21.8,21.8
43905.18056,15/03/2020 04:20,5.1,5.1,83.8,81,21.8,21.9
43905.18403,15/03/2020 04:25,5.1,5.1,83.8,80.8,21.9,21.9
43905.1875,15/03/2020 04:30,5.1,5.1,83.7,81,21.9,21.9
43905.19097,15/03/2020 04:35,5.1,5.1,83.7,80.9,21.9,21.9
43905.19444,15/03/2020 04:40,5.1,5.1,83.7,80.9,21.9,21.9
43905.19792,15/03/2020 04:45,5.1,5.1,83.6,80.8,21.9,21.9
43905.20139,15/03/2020 04:50,5.1,5.1,83.6,80.7,21.9,21.9
43905.20486,15/03/2020 04:55,5.1,5.1,83.7,80.6,21.9,21.9
43905.20833,15/03/2020 05:00,5.1,5.1,83.8,80.6,21.9,21.9
43905.21181,15/03/2020 05:05,5.1,5.1,83.5,80.6,21.9,21.9
43905.21528,15/03/2020 05:10,5.1,5.1,85,82.5,21.9,21.9
43905.21875,15/03/2020 05:15,5.1,5.1,84.8,82.3,21.9,21.9
43905.22222,15/03/2020 05:20,5.1,5.1,84.7,82.3,21.9,21.9
43905.22569,15/03/2020 05:25,5,5.1,84.5,82,21.9,21.9
43905.22917,15/03/2020 05:30,5,5.1,84.8,81.9,21.9,21.9
43905.23264,15/03/2020 05:35,5,5.1,84.7,82.1,21.9,21.9
43905.23611,15/03/2020 05:40,5,5.1,84.6,81.8,22,22
43905.23958,15/03/2020 05:45,5,5.1,84.6,81.8,22,22.1
43905.24306,15/03/2020 05:50,5,5.1,84.5,81.7,22,22.1
43905.24653,15/03/2020 05:55,5,5.1,84.5,81.7,22,22.1
43905.25,15/03/2020 06:00,5,5.1,84.7,81.7,22,22.1
43905.25347,15/03/2020 06:05,5,5.1,84.5,81.8,22,22.1
43905.25694,15/03/2020 06:10,5,5.1,85.1,82.8,22.1,22.1
43905.26042,15/03/2020 06:15,5,5.1,85,82.3,22.1,22.1
43905.26389,15/03/2020 06:20,5,5.1,84.9,82.2,22.1,22.1
43905.26736,15/03/2020 06:25,5,5.1,84.9,82.1,22.1,22.1
43905.27083,15/03/2020 06:30,5,5.1,84.9,82.3,22.1,22.1
43905.27431,15/03/2020 06:35,5,5.1,84.9,82.1,22.1,22.1
43905.27778,15/03/2020 06:40,5,5.1,85,82.3,22.1,22.1
43905.28125,15/03/2020 06:45,5,5.1,84.9,82.1,22.1,22.2
43905.28472,15/03/2020 06:50,5,5.1,84.8,82.1,22.1,22.3
43905.28819,15/03/2020 06:55,5,5.1,85,82,22.2,22.3
43905.29167,15/03/2020 07:00,5,5.1,84.8,81.7,22.3,22.3
43905.29514,15/03/2020 07:05,5,5.1,84.8,81.7,22.3,22.3
43905.29861,15/03/2020 07:10,5,5.1,85.4,82.8,22.3,22.3
43905.30208,15/03/2020 07:15,4.9,5.1,85.2,82.3,22.3,22.4
43905.30556,15/03/2020 07:20,4.9,5.1,84.9,82.2,22.3,22.4
43905.30903,15/03/2020 07:25,4.9,5.1,84.8,82.1,22.3,22.4
43905.3125,15/03/2020 07:30,4.9,5.1,85.1,82.1,22.4,22.4
43905.31597,15/03/2020 07:35,4.9,5.1,84.9,82.1,22.4,22.4
43905.31944,15/03/2020 07:40,4.9,5.1,84.9,82,22.4,22.5
43905.32292,15/03/2020 07:45,4.9,5.1,84.9,82,22.4,22.5
43905.32639,15/03/2020 07:50,4.9,5.1,84.8,81.9,22.6,22.5
43905.32986,15/03/2020 07:55,4.9,5.1,84.6,81.9,22.6,22.6
43905.33333,15/03/2020 08:00,4.9,5.1,84.7,81.7,22.6,22.6
43905.33681,15/03/2020 08:05,4.9,5.1,84.8,81.6,22.6,22.7
43905.34028,15/03/2020 08:10,4.9,5.1,85.4,82.8,22.7,22.8
43905.34375,15/03/2020 08:15,4.9,5.1,85.4,82.9,22.8,22.8
43905.34722,15/03/2020 08:20,4.9,5.1,85.1,82.8,22.8,22.8
43905.35069,15/03/2020 08:25,4.9,5,85.1,82.5,22.9,22.9
43905.35417,15/03/2020 08:30,4.9,5,85,82.4,22.9,22.9
43905.35764,15/03/2020 08:35,4.9,5,84.8,82.2,23,23
43905.36111,15/03/2020 08:40,4.9,5,85,82.3,23.1,23.1
43905.36458,15/03/2020 08:45,4.9,5,84.9,82.2,23.1,23.1
43905.36806,15/03/2020 08:50,4.9,5,84.9,82.1,23.2,23.1
43905.37153,15/03/2020 08:55,4.9,5,85.6,83.1,23.3,23.2
43905.375,15/03/2020 09:00,4.9,5,85.7,82.9,23.4,23.3
43905.37847,15/03/2020 09:05,4.9,5,85.3,82.7,23.4,23.3
43905.38194,15/03/2020 09:10,4.9,5,84.8,82.3,23.4,23.4
43905.38542,15/03/2020 09:15,4.9,5,85,82.3,23.5,23.4
43905.38889,15/03/2020 09:20,4.9,5,85,82.2,23.6,23.5
43905.39236,15/03/2020 09:25,4.9,5,84.7,82.3,23.6,23.6
43905.39583,15/03/2020 09:30,4.9,5,84.7,82.1,23.8,23.6
43905.39931,15/03/2020 09:35,4.9,5,85.2,81.8,23.9,23.8
43905.40278,15/03/2020 09:40,4.9,5,85.2,82.8,23.9,23.8
43905.40625,15/03/2020 09:45,4.9,5,85.9,82.9,24,23.9
43905.40972,15/03/2020 09:50,4.9,5,85.6,82.6,24.1,23.9
43905.41319,15/03/2020 09:55,4.9,5,85.2,82.5,24.1,23.9
43905.41667,15/03/2020 10:00,4.9,5,85.3,82.2,24.1,24
43905.42014,15/03/2020 10:05,4.9,5,84.8,82.2,24.2,24.1
43905.42361,15/03/2020 10:10,4.9,5,85.6,81.9,24.3,24.1
43905.42708,15/03/2020 10:15,4.9,5,85.6,81.9,24.3,24.1
43905.43056,15/03/2020 10:20,4.9,5,84.8,81.8,24.4,24.3
43905.43403,15/03/2020 10:25,4.9,5,85.8,82.9,24.4,24.4
43905.4375,15/03/2020 10:30,4.9,5,85.9,83,24.5,24.4
43905.44097,15/03/2020 10:35,4.9,5,86,82.6,24.5,24.4
43905.44444,15/03/2020 10:40,4.9,5,86,82.5,24.6,24.4
43905.44792,15/03/2020 10:45,4.9,5,85.4,82.4,24.6,24.4
43905.45139,15/03/2020 10:50,4.9,5,85.4,82.3,24.6,24.6
43905.45486,15/03/2020 10:55,4.9,5,85.2,82.1,24.6,24.6
43905.45833,15/03/2020 11:00,4.9,5,85.6,82.1,24.7,24.6
43905.46181,15/03/2020 11:05,4.9,5,85.6,81.8,24.7,24.6
43905.46528,15/03/2020 11:10,4.9,5,85.9,83,24.7,24.7
43905.46875,15/03/2020 11:15,4.9,5,86.1,82.7,24.7,24.7
43905.47222,15/03/2020 11:20,4.9,5,85.9,82.6,24.8,24.7
43905.47569,15/03/2020 11:25,4.9,5,85.9,82.4,24.8,24.8
43905.47917,15/03/2020 11:30,4.9,5,85.5,82.4,24.7,24.8
43905.48264,15/03/2020 11:35,4.9,5,85.5,82.4,24.7,24.7
43905.48611,15/03/2020 11:40,4.9,5,85.8,82.4,24.7,24.8
43905.48958,15/03/2020 11:45,4.9,5,85.7,82.2,24.7,24.8
43905.49306,15/03/2020 11:50,4.9,5,85.8,82,24.8,24.8
43905.49653,15/03/2020 11:55,4.9,5,86.6,83.1,24.8,24.8
43905.5,15/03/2020 12:00,4.9,5,85.8,83,24.8,24.8
43905.50347,15/03/2020 12:05,4.9,5,85.6,82.7,24.8,24.8
43905.50694,15/03/2020 12:10,4.9,5,85.5,82.7,24.8,24.8
43905.51042,15/03/2020 12:15,4.9,5,86.3,82.7,24.8,24.8
43905.51389,15/03/2020 12:20,4.9,5,85.9,82.6,24.8,24.9
43905.51736,15/03/2020 12:25,4.9,5,85.9,82.5,24.9,25
43905.52083,15/03/2020 12:30,4.9,5,85.9,82.5,24.9,25
43905.52431,15/03/2020 12:35,4.9,5,85.4,82.3,25,25.1
43905.52778,15/03/2020 12:40,4.9,5,86.4,83.4,25,25.1
43905.53125,15/03/2020 12:45,4.9,5,86.5,83.1,25.1,25.1
43905.53472,15/03/2020 12:50,4.9,5,85.9,82.9,25.1,25.1
43905.53819,15/03/2020 12:55,4.9,5,85.9,83,25.2,25.3
43905.54167,15/03/2020 13:00,4.9,5,85.8,83,25.3,25.3
43905.54514,15/03/2020 13:05,4.9,5.1,85.9,82.8,25.3,25.3
43905.54861,15/03/2020 13:10,4.9,5.1,85.8,82.7,25.3,25.4
43905.55208,15/03/2020 13:15,4.9,5.1,85.8,82.7,25.3,25.4
43905.55556,15/03/2020 13:20,4.9,5.1,86,82.6,25.4,25.4
43905.55903,15/03/2020 13:25,4.9,5.1,86.5,83.6,25.4,25.4
43905.5625,15/03/2020 13:30,4.9,5,86.3,83.4,25.4,25.4
43905.56597,15/03/2020 13:35,4.8,5,85.9,83.2,25.4,25.5
43905.56944,15/03/2020 13:40,4.8,5,86.3,83.1,25.4,25.5
43905.57292,15/03/2020 13:45,4.8,5,85.5,83,25.5,25.5
43905.57639,15/03/2020 13:50,4.8,5,85.9,83,25.5,25.6
43905.57986,15/03/2020 13:55,4.8,5,85.5,83,25.5,25.6
43905.58333,15/03/2020 14:00,4.9,5,85.5,82.9,25.5,25.6
43905.58681,15/03/2020 14:05,4.9,5.1,85.9,82.6,25.6,25.6
43905.59028,15/03/2020 14:10,4.9,5.1,86.1,82.6,25.6,25.6
43905.59375,15/03/2020 14:15,4.8,5.1,85.9,83.2,25.6,25.6
43905.59722,15/03/2020 14:20,4.8,5.1,85.5,83.1,25.6,25.6
43905.60069,15/03/2020 14:25,4.8,5.1,85.6,83.1,25.6,25.6
43905.60417,15/03/2020 14:30,4.8,5.1,85.7,82.9,25.6,25.6
43905.60764,15/03/2020 14:35,4.8,5.1,85.6,82.8,25.6,25.6
43905.61111,15/03/2020 14:40,4.8,5.1,85.9,83,25.6,25.8
43905.61458,15/03/2020 14:45,4.8,5.1,85.8,82.8,25.6,25.8
43905.61806,15/03/2020 14:50,4.8,5.1,86.2,82.7,25.6,25.8
43905.62153,15/03/2020 14:55,4.8,5.1,86.4,83.6,25.6,25.8
43905.625,15/03/2020 15:00,4.8,5.1,85.9,83.2,25.7,25.8
43905.62847,15/03/2020 15:05,4.8,5,85.4,82.9,25.7,25.8
43905.63194,15/03/2020 15:10,4.8,5,85.7,82.9,25.7,25.8
43905.63542,15/03/2020 15:15,4.8,5.1,85.4,82.8,25.7,25.8
43905.63889,15/03/2020 15:20,4.7,5.1,85.7,82.7,25.8,25.9
43905.64236,15/03/2020 15:25,4.7,5.1,85.7,82.7,25.8,25.9
43905.64583,15/03/2020 15:30,4.7,5,85.5,82.7,25.8,25.9
43905.64931,15/03/2020 15:35,4.7,5,85.7,82.4,25.8,25.9
43905.65278,15/03/2020 15:40,4.7,5,85.2,82.4,25.8,25.9
43905.65625,15/03/2020 15:45,4.8,5,85,82.3,25.8,25.9
43905.65972,15/03/2020 15:50,4.8,5.1,85.4,82.2,25.8,25.9
43905.66319,15/03/2020 15:55,4.8,5.1,84.8,82,25.8,25.9
43905.66667,15/03/2020 16:00,4.8,5.1,85.1,82,25.9,25.9
43905.67014,15/03/2020 16:05,4.8,5.1,85,82,25.9,25.9
43905.67361,15/03/2020 16:10,4.8,5.1,84.9,81.9,25.9,25.9
43905.67708,15/03/2020 16:15,4.8,5.1,84.9,81.7,25.9,26
43905.68056,15/03/2020 16:20,4.8,5.1,84.5,81.8,25.9,26
43905.68403,15/03/2020 16:25,4.8,5.1,85,81.6,25.9,26
43905.6875,15/03/2020 16:30,4.8,5.1,84.6,81.6,25.9,26.1
43905.69097,15/03/2020 16:35,4.8,5.1,84.6,81.4,26,26.1
43905.69444,15/03/2020 16:40,4.8,5.1,84.6,81.4,26,26.1
43905.69792,15/03/2020 16:45,4.8,5.1,84,81.3,26.1,26.1
43905.70139,15/03/2020 16:50,4.8,5.1,84.8,81.1,26.1,26.1
43905.70486,15/03/2020 16:55,4.8,5.1,84.5,81.1,26.1,26.1
43905.70833,15/03/2020 17:00,4.8,5.1,84.1,80.8,26.1,26.1
43905.71181,15/03/2020 17:05,4.8,5.1,83.9,80.9,26.1,26.2
43905.71528,15/03/2020 17:10,4.8,5.1,83.9,80.9,26.1,26.2
43905.71875,15/03/2020 17:15,4.8,5.1,83.5,80.9,26.1,26.2
43905.72222,15/03/2020 17:20,4.8,5.1,83.9,80.6,26.1,26.3
